date,A1_actual,A2_actual,B1_actual,B2_actual,cohort_A_actual,cohort_B_actual,aggregate_actual,A2_pred,B1_pred,B2_pred,A1_pred,cohort_A_pred,cohort_B_pred,aggregate_pred,label
6/14/26,,,,,,,,596947.0665,1018234.654,1026264.971,1877122.752,2422304.536,1855776.755,3713106.434,future
6/15/26,,,,,,,,963106.4869,1087155.511,1128460.271,3428122.984,3945468.981,2004715.837,5727825.254,future
6/16/26,,,,,,,,984651.0635,1030423.711,1101471.84,3568859.805,4093816.892,1914789.994,5796013.053,future
6/17/26,,,,,,,,624417.0122,967043.8619,974034.3528,1920611.937,2486607.151,1763722.784,3712425.59,future
6/18/26,,,,,,,,595944.7652,931643.9501,938775.7201,1815110.453,2353278.419,1699191.772,3530464.683,future
6/19/26,,,,,,,,580433.9126,896265.9549,902697.1245,1720649.718,2239690.952,1633948.255,3370204.897,future
6/20/26,,,,,,,,560185.0183,926558.5844,949859.9897,1678645.209,2182314.261,1697337.247,3346327.008,future
6/21/26,,,,,,,,603677.992,1038653.488,1065123.361,1889032.522,2445926.207,1905631.351,3754723.67,future
6/22/26,,,,,,,,633587.8401,1017960.113,1039237.354,1816610.292,2380223.87,1867568.296,3653389.739,future
6/23/26,,,,,,,,647969.0639,964528.7186,1015678.865,1890426.585,2468884.501,1783662.265,3695827.755,future
6/24/26,,,,,,,,632066.4505,985489.9712,1014793.241,1930471.368,2508322.257,1810710.273,3750841.963,future
6/25/26,,,,,,,,603461.9868,949192.4652,979295.1132,1823723.145,2373065.601,1744451.315,3566080.977,future
6/26/26,,,,,,,,587978.2517,912981.5102,942840.2862,1728172.837,2257830.335,1677530.488,3403400.38,future
6/27/26,,,,,,,,567692.9143,943720.377,993333.7626,1685393.408,2199356.854,1742751.689,3378574.743,future
6/28/26,,,,,,,,612026.1355,1057823.068,1115243.164,1896008.659,2464377.731,1956873.204,3790219.867,future
6/29/26,,,,,,,,780447.491,1089800.923,1148293.762,2470756.729,3201227.148,2009877.719,4585580.999,future
6/30/26,,,,,,,,798532.4626,1032670.139,1123610.643,2570478.931,3319793.223,1920033.239,4638336.856,future
7/1/26,,,,,,,,641699.7033,1003889.819,1066375.399,1936083.681,2525711.17,1860727.718,3785065.185,future
7/2/26,,,,,,,,612970.7519,967123.041,1030272.087,1828691.647,2389211.036,1793274.386,3598530.79,future
7/3/26,,,,,,,,597560.0548,930499.8648,993055.885,1732644.472,2272998.934,1725198.678,3434449.887,future
7/4/26,,,,,,,,577263.3217,962184.8619,1047415.038,1689607.046,2214047.602,1793132.431,3409649.225,future
7/5/26,,,,,,,,622702.1298,1079005.129,1177257.599,1900683.103,2480866.105,2014537.905,3825565.133,future
7/6/26,,,,,,,,654234.3289,1058068.36,1151283.628,1827310.967,2413809.006,1975858.992,3722446.651,future
7/7/26,,,,,,,,669809.4094,1003212.11,1127722.923,1901213.545,2503506.009,1888803.747,3766171.469,future
7/8/26,,,,,,,,654107.5164,1025864.598,1129232.185,1941322.369,2543514.633,1919423.045,3823105.366,future
7/9/26,,,,,,,,625236.8676,989050.778,1092091.726,1834010.556,2406613.691,1851319.757,3635992.923,future
7/10/26,,,,,,,,609933.9588,952399.5621,1053665.037,1738146.944,2290227.016,1782572.98,3471650.96,future
7/11/26,,,,,,,,589630.9431,985733.6383,1112388.606,1695535.349,2231620.32,1854470.652,3448227.83,future
7/12/26,,,,,,,,636502.3136,1106505.842,1251424.761,1908111.609,2501599.08,2085486.162,3870931.89,future
7/13/26,,,,,,,,1223795.991,1381080.409,1363896.794,3951648.084,5235577.275,2449601.066,6906060.835,future
7/14/26,,,,,,,,1253879.166,1310945.185,1337115.836,4113654.255,5433075.524,2344209.725,6991776.97,future
7/15/26,,,,,,,,670123.0552,1055547.92,1203423.161,1952022.792,2568945.062,1993478.858,3876076.663,future
7/16/26,,,,,,,,641050.632,1018926.648,1164747.491,1845346.396,2432295.589,1925006.579,3689219.417,future
7/17/26,,,,,,,,625862.4658,982429.8975,1124597.665,1750167.871,2316350.692,1855773.541,3525385.296,future
7/18/26,,,,,,,,605522.2787,1018167.398,1188111.064,1708617.74,2258851.738,1933033.787,3504679.17,future
7/19/26,,,,,,,,654196.8129,1144477.062,1337502.775,1924480.91,2534264.038,2176613.57,3937958.76,future
7/20/26,,,,,,,,865585.7883,1278238.122,1433181.231,2941626.241,3762581.956,2599125.509,5329418.605,future
7/21/26,,,,,,,,887611.6468,1215054.364,1405866.021,3065206.118,3908240.057,2490583.563,5401063.83,future
7/22/26,,,,,,,,690495.6123,1096436.313,1288468.527,1974519.711,2609937.277,2088821.593,3955244.4,future
7/23/26,,,,,,,,661103.8319,1059934.821,1247690.339,1868628.981,2473707.407,2019772.866,3768689.638,future
7/24/26,,,,,,,,645993.9546,1023457.847,1205239.513,1774247.515,2358371.443,1949735.411,3605379.566,future
7/25/26,,,,,,,,625535.9883,1062228.035,1273842.076,1734154.513,2302444.395,2033609.033,3588333.684,future
7/26/26,,,,,,,,676398.778,1195722.754,1434552.571,1955609.461,2586203.638,2292876.63,4036690.376,future
7/27/26,,,,,,,,712378.3885,1177071.83,1405482.149,1885061.86,2522812.433,2257025.382,3938753.449,future
7/28/26,,,,,,,,731126.3563,1120445.483,1379088.416,1966763.391,2623710.531,2165513.17,3996507.071,future
7/29/26,,,,,,,,715749.2579,1150309.811,1383143.194,2014145.372,2673289.46,2208763.861,4069042.537,future
7/30/26,,,,,,,,685853.7981,1113472.805,1339626.049,1908652.707,2536986.433,2138298.266,3881816.153,future
7/31/26,,,,,,,,670729.4658,1076507.26,1294234.267,1814676.518,2421819.668,2066514.524,3718085.35,future
8/1/26,,,,,,,,650013.7447,1118627.486,1368034.165,1776062.772,2367457.356,2157762.299,3704935.048,future
8/2/26,,,,,,,,703424.811,1260636.468,1540701.352,2005580.344,2662689.343,2435362.802,4172783.037,future
8/3/26,,,,,,,,1147922.436,1587024.34,1776727.961,3756476.468,4697637.344,2983428.198,6343797.093,future
8/4/26,,,,,,,,1179024.275,1512152.173,1743272.877,3924560.174,4891824.522,2865006.461,6444104.676,future
8/5/26,,,,,,,,746036.9852,1216308.456,1485258.159,2073947.102,2763011.367,2352266.884,4220507.576,future
8/6/26,,,,,,,,715384.7804,1178293.694,1438309.602,1967904.183,2625435.753,2278871.207,4030584.766,future
8/7/26,,,,,,,,700088.5417,1139967.379,1389292.399,1873422.954,2509349.202,2203763.151,3864506.748,future
8/8/26,,,,,,,,678911.8859,1185267.983,1468140.316,1835867.881,2455978.892,2302309.13,3854566.921,future
8/9/26,,,,,,,,735158.2287,1336375.261,1652938.785,2075650.001,2765482.427,2599644.309,4345277.144,future
8/10/26,,,,,,,,775325.6901,1317400.191,1618864.049,2005845.351,2704253.14,2562313.931,4248396.63,future
8/11/26,,,,,,,,796779.3907,1255553.422,1587735.376,2097975.581,2819092.775,2461164.747,4318982.685,future
8/12/26,,,,,,,,781005.0427,1290320.121,1591513.099,2153711.011,2879007.624,2512641.079,4405383.399,future
8/13/26,,,,,,,,749281.7291,1249985.308,1540422.15,2045685.817,2738332.394,2434246.178,4209870.804,future
8/14/26,,,,,,,,733589.9755,1209165.642,1487093.241,1949346.865,2619656.909,2353749.264,4038714.122,future
8/15/26,,,,,,,,711690.402,1256885.281,1570534.525,1911983.212,2566129.02,2458433.492,4030306.206,future
8/16/26,,,,,,,,770934.4245,1416564.935,1767056.754,2163492.082,2891781.599,2774960.489,4545241.825,future
8/17/26,,,,,,,,1075234.528,1484692.737,1844595.487,2923219.982,3833516.936,2828971.507,5564879.564,future
8/18/26,,,,,,,,1105293.22,1414065.146,1807758.103,3059540.502,3998854.06,2715698.163,5658650.91,future
8/19/26,,,,,,,,819692.7403,1365060.974,1697534.373,2249377.352,3016229.646,2677363.428,4611311.659,future
8/20/26,,,,,,,,786542.3782,1321183.124,1641642.214,2137631.461,2870209.509,2591692.952,4406869.855,future
8/21/26,,,,,,,,770174.4398,1276711.991,1583388.382,2037810.741,2746886.85,2503636.519,4227506.79,future
8/22/26,,,,,,,,747246.9751,1325557.748,1670659.003,1999403.491,2691571.121,2612236.342,4218107.782,future
8/23/26,,,,,,,,809479.9982,1492051.645,1877859.084,2262941.551,3033787.573,2945139.881,4755909.325,future
8/24/26,,,,,,,,853970.8723,1468047.198,1835958.811,2188787.686,2969092.898,2897807.393,4649819.223,future
8/25/26,,,,,,,,877786.3117,1396112.011,1797373.179,2290964.229,3097241.721,2777965.733,4726149.519,future
8/26/26,,,,,,,,860506.0621,1431344.43,1798209.11,2353097.774,3164632.121,2829904.866,4818859.286,future
8/27/26,,,,,,,,825565.6126,1382978.953,1737012.469,2235876.11,3010961.994,2735080.075,4602388.644,future
8/28/26,,,,,,,,808207.1588,1334033.944,1673397.62,2130957.287,2880880.029,2637802.143,4411957.76,future
8/29/26,,,,,,,,783933.8255,1382477.921,1763486.155,2090096.875,2821909.863,2747470.597,4398659.865,future
8/30/26,,,,,,,,848947.0605,1553090.476,1979729.835,2364579.844,3179332.273,3092034.525,4955128.145,future
8/31/26,,,,,,,,1111798.056,1807775.228,2155171.149,3479396.366,4631965.76,3505675.148,6704613.242,future
9/1/26,,,,,,,,919846.2376,1447299.04,1889995.197,2391168.713,3242181.521,2905482.983,4914289.457,future
9/2/26,,,,,,,,901308.6348,1480682.759,1888362.737,2454316.125,3310436.639,2953965.423,5005117.395,future
9/3/26,,,,,,,,864256.9859,1427569.292,1821633.544,2330239.386,3147251.007,2849231.14,4774631.013,future
9/4/26,,,,,,,,845599.3243,1374044.015,1752512.922,2218988.047,3008714.153,2742266.827,4571368.902,future
9/5/26,,,,,,,,819693.2088,1420813.571,1844295.119,2174407.059,2944392.158,2850363.009,4551639.967,future
9/6/26,,,,,,,,887079.2217,1592643.213,2067540.442,2457487.188,3314011.312,3201142.022,5120491.654,future
9/7/26,,,,,,,,934817.0634,1560432.124,2015969.984,2373176.531,3238198.776,3137250.801,4994426.759,future
9/8/26,,,,,,,,1209116.967,1752215.48,2186281.623,3774260.188,5003554.931,3458110.874,7014711.707,future
9/9/26,,,,,,,,1183803.58,1788778.1,2181263.801,3869309.303,5102819.382,3508540.358,7133762.498,future
9/10/26,,,,,,,,900274.2207,1451325.859,1891589.307,2410558.764,3265416.745,2925402.764,4905168.028,future
9/11/26,,,,,,,,880065.8921,1394033.747,1817199.361,2292509.123,3117655.732,2809923.993,4689150.763,future
9/12/26,,,,,,,,852323.67,1438606.245,1909626.054,2243461.609,3046946.108,2914953.813,4661692.333,future
9/13/26,,,,,,,,921516.5291,1609488.034,2137720.386,2532073.333,3424754.915,3267436.929,5236152.165,future
9/14/26,,,,,,,,970153.8889,1574039.447,2081438.976,2441803.462,3341739.505,3196323.433,5099310.867,future
9/15/26,,,,,,,,995021.8933,1487963.395,2029274.861,2547738.804,3474985.667,3046475.732,5162156.72,future
9/16/26,,,,,,,,973176.5506,1516529.816,2021796.026,2608182.184,3538839.431,3085702.579,5241743.923,future
9/17/26,,,,,,,,931392.694,1456831.811,1944871.778,2469708.439,3355363.181,2965497.412,4985289.899,future
9/18/26,,,,,,,,909492.8936,1397377.656,1865856.392,2345408.479,3198892.585,2844206.069,4758721.313,future
9/19/26,,,,,,,,879843.8285,1440250.202,1958150.682,2291971.586,3121823.923,2946466.163,4724066.718,future
9/20/26,,,,,,,,950195.5771,1609543.363,2189186.653,2583193.229,3503884.44,3298622.518,5298842.829,future
9/21/26,,,,,,,,999199.8661,1572594.045,2128839.946,2487661.841,3414105.969,3223202.15,5153470.93,future
9/22/26,,,,,,,,1270526.307,1457241.777,2225842.216,3704786.077,4547136.501,3049373.471,6450086.713,future
9/23/26,,,,,,,,1241177.838,1484297.361,2214975.095,3787699.364,4624382.521,3086025.681,6541620.685,future
9/24/26,,,,,,,,955916.1005,1452797.744,1982008.886,2506209.616,3414055.543,2982874.095,5020040.825,future
9/25/26,,,,,,,,932334.4711,1393145.166,1899356.499,2377174.082,3250677.906,2859324.278,4786847.367,future
9/26/26,,,,,,,,900870.4294,1435784.028,1991166.904,2320318.57,3168456.535,2961001.18,4747396.744,future
9/27/26,,,,,,,,971748.8866,1604745.61,2223813.816,2612276.076,3552047,3314181.816,5320359.662,future
9/28/26,,,,,,,,1020654.83,1568403.762,2160402.251,2513089.259,3457184.876,3238257.672,5170384.757,future
9/29/26,,,,,,,,1044370.878,1482230.195,2101710.181,2616090.811,3586277.123,3083784.582,5223917.885,future
9/30/26,,,,,,,,1019052.167,1510834.788,2089633.92,2672319.371,3643659.617,3121793.964,5295060.521,future
10/1/26,,,,,,,,973019.1556,1452054.799,2006166.084,2525258.23,3447093.001,2999531.682,5028013.838,future
10/2/26,,,,,,,,947927.3824,1393999.791,1921062.109,2393594.284,3279479.921,2877183.884,4792836.612,future
10/3/26,,,,,,,,914901.2899,1438573.438,2012532.224,2334964.862,3194225.724,2981989.183,4752303.526,future
10/4/26,,,,,,,,985785.646,1610323.695,2246266.299,2627476.352,3578683.855,3341061.833,5325350.699,future
10/5/26,,,,,,,,1034267.48,1576577.811,2180987.316,2526737.379,3481253.026,3268415.011,5175384.535,future
10/6/26,,,,,,,,1409846.742,1583980.381,2459114.028,3576039.099,4868104.567,3310534.249,6564376.947,future
10/7/26,,,,,,,,1374232.337,1617968.419,2443934.8,3652289.233,4944352.695,3356501.287,6655651.512,future
10/8/26,,,,,,,,982915.3167,1468909.81,2022677.07,2537704.597,3467638.408,3041468.361,5037138.865,future
10/9/26,,,,,,,,956623.978,1413687.529,1936307.359,2405537.152,3298623.738,2922878.712,4804116.947,future
10/10/26,,,,,,,,922413.6027,1462773.108,2028052.751,2347029.419,3212825.755,3035511.149,4766656.948,future
10/11/26,,,,,,,,992964.7585,1642043.433,2263245.394,2641827.036,3599862.118,3408471.144,5345662.513,future
10/12/26,,,,,,,,1040877.244,1612434.373,2197293.825,2541580.536,3502567.399,3342147.04,5199883.798,future
10/13/26,,,,,,,,1063022.355,1531564.483,2136514.83,2646409.072,3632912.131,3194963.196,5259993.186,future
10/14/26,,,,,,,,1035330.399,1569551.846,2123452.713,2704575.49,3691368.839,3247774.906,5339307.801,future
10/15/26,,,,,,,,986798.1511,1517111.592,2038161.462,2557536.939,3493279.185,3134454.13,5078572.024,future
10/16/26,,,,,,,,959704.1853,1465218.235,1951517.948,2426446.734,3325126.581,3020813.528,4850350.829,future
10/17/26,,,,,,,,924750.0378,1521590.583,2044530.005,2369752.004,3241035.275,3146478.669,4819724.017,future
10/18/26,,,,,,,,994842.0672,1714420.717,2282397.089,2670305.524,3634526.449,3543832.974,5413811.655,future
10/19/26,,,,,,,,1042223.858,1689899.837,2216776.03,2572039.755,3539621.045,3485747.636,5275101.69,future
10/20/26,,,,,,,,1404314.487,1803078.467,2287126.283,4450128.333,6153135.501,3700166.176,7924067.922,future
10/21/26,,,,,,,,1367043.334,1855032.574,2274346.444,4554246.287,6259195.422,3773594.823,8058609.295,future
10/22/26,,,,,,,,986584.0416,1608717.26,2059495.542,2598957.061,3542176.043,3301178.036,5180983.81,future
10/23/26,,,,,,,,959103.8986,1559861.898,1973227.358,2469595.43,3376044.79,3192133.108,4958159.904,future
10/24/26,,,,,,,,923838.2975,1626320.023,2068736.799,2415850.768,3295190.45,3336120.012,4937120.256,future
10/25/26,,,,,,,,993550.6102,1839695.73,2311181.013,2726916.786,3700603.094,3770109.816,5557542.022,future
10/26/26,,,,,,,,1040595.761,1820535.868,2246561.444,2631243.396,3609424.439,3720822.197,5426987.535,future
10/27/26,,,,,,,,1061920.831,1742685.712,2187326.709,2748354.149,3753517.791,3580320.524,5511763.229,future
10/28/26,,,,,,,,17849440.7,16111071.33,21306960.06,57104433.6,75790185.4,33924282.72,92839919.35,future
10/29/26,,,,,,,,9774060.249,11708112.93,16514325.53,28081439.91,37925272.5,25006854.8,50630721.59,future
10/30/26,,,,,,,,11367312.54,15168915.49,20088020.37,33472657.3,44910933.51,31874497.86,61018254.13,future
10/31/26,,,,,,,,921836.8846,1785230.888,2106529.352,2495367.861,3388236.32,3619653.104,5137045.31,future
11/1/26,,,,,,,,1234368.364,2093851.879,2368385.738,3826046.383,5089433.916,4107845.928,7206866.828,future
11/2/26,,,,,,,,1292899.396,2078954.724,2304692.045,3699306.14,4972889.25,4066183.019,7053474.561,future
11/3/26,,,,,,,,1059823.517,1932140.414,2234615.121,2856117.816,3880161.666,3919270.523,5773879.145,future
11/4/26,,,,,,,,1031678.191,2001500.234,2226703.709,2934403.773,3960546.832,4021312.519,5898070.142,future
11/5/26,,,,,,,,982940.4238,1955163.293,2143065.44,2789947.788,3765550.83,3916784.116,5645879.04,future
11/6/26,,,,,,,,955715.8283,1907846.567,2057768.339,2661585.788,3601446.588,3808942.44,5426743.755,future
11/7/26,,,,,,,,920802.5971,2001179.356,2162173.311,2613968.762,3527469.533,4002476.712,5427056.313,future
11/8/26,,,,,,,,990614.2226,2276699.904,2421046.225,2962158.701,3975264.547,4546691.911,6134928.649,future
11/9/26,,,,,,,,1037949.357,2265085.927,2358772.137,2869370.693,3890740.46,4509365.627,6015587.057,future
11/10/26,,,,,,,,1059742.355,2179040.511,2301925.875,3008590.677,4059913.186,4359176.238,6134095.886,future
11/11/26,,,,,,,,18465792.72,28927745.61,33042639.5,60204195.61,79831041.19,59202361.59,108573607.6,future
11/12/26,,,,,,,,17601363.35,28294798.96,31839381.01,57335544.47,76015204.49,57742126.31,104094496.5,future
11/13/26,,,,,,,,6118244.921,11845109.71,13797695.79,16755837.66,22696688.22,24172894.06,34094647.46,future
11/14/26,,,,,,,,6917540.264,12223617.17,15706907.64,17487402.8,23937465.13,25486597.09,35950474.39,future
11/15/26,,,,,,,,10122716.63,19146292.52,24704595.34,29661630.15,39756143.68,39851152.23,58641051.14,future
11/16/26,,,,,,,,1040937.553,2568372.869,2446868.301,3050269.801,4105107.471,5046712.395,6444169.659,future
11/17/26,,,,,,,,1063412.751,2470682.005,2390508.833,3202013.427,4288279.013,4879827.688,6577202.759,future
11/18/26,,,,,,,,1204175.33,2557140.429,2326597.808,4471691.337,5858658.715,4912819.919,8376063.671,future
11/19/26,,,,,,,,988336.8371,2504879.967,2302863.22,3144692.817,4182267.979,4889966.769,6461386.321,future
11/20/26,,,,,,,,962039.4648,2444601.402,2216008.06,3007146.991,4008843.024,4758570.116,6222566.949,future
11/21/26,,,,,,,,927974.1461,2563141.75,2333367.8,2959708.21,3934410.264,5001463.023,6233158.984,future
11/22/26,,,,,,,,999531.3155,2913223.439,2618101.105,3360379.503,4441887.024,5680125.595,7055702.451,future
11/23/26,,,,,,,,1048591.035,2893959.902,2555818.13,3260548.281,4354368.726,5629480.827,6925722.916,future
11/24/26,,,,,,,,1071969.347,2778249.842,2498982.516,3423569.917,4549916.646,5435546.607,7067408.94,future
11/25/26,,,,,,,,14158503.91,20662854.35,28041153.62,37183127.16,50390225.3,43596845.38,70621096.92,future
11/26/26,,,,,,,,7875716.249,12847963.29,18760406.89,17403337.64,24206173.17,27495746.35,36755383.76,future
11/27/26,,,,,,,,6035602.908,11886713.46,15511682.74,14157120.98,19507735.58,24710859.06,30681012.58,future
11/28/26,,,,,,,,6210761.068,17784482,18723059.85,17191672.48,23085040.01,35263743.14,38655978.6,future
11/29/26,,,,,,,,8724638.279,54234575.9,35469053.25,43020607.94,54298800.73,99328346.01,97503384.46,future
11/30/26,,,,,,,,7172037.735,21326470.98,20217223.22,21375656.82,28498030.04,41678679.76,47041396.54,future
12/1/26,,,,,,,,6264878.385,17374571.74,17998103.91,19660695.04,26053058.17,34775800.04,41787414.99,future
12/2/26,,,,,,,,6749503.181,34131159.01,21066059.45,33691093.4,42556417.3,62493835.81,70883366.09,future
12/3/26,,,,,,,,4907624.727,14008152.31,12780986.42,17040864.32,22312449.46,27061444.24,34467337.38,future
12/4/26,,,,,,,,1439971.834,3626712.245,2628150.676,5699833.81,7590773.46,6701318.972,10732510.32,future
12/5/26,,,,,,,,952897.284,3085224.242,2570264.651,3356807.364,4402334.525,5974369.009,7088001.253,future
12/6/26,,,,,,,,1027781.755,3478596.62,2885764.214,3803330.925,4961612.522,6742050.96,7998523.998,future
12/7/26,,,,,,,,1079689.326,3426695.17,2818582.811,3681621.05,4854226.112,6637333.898,7824576.742,future
12/8/26,,,,,,,,1105237.968,3261030.232,2757000.504,3855468.126,5060893.995,6363865.261,7955334.107,future
12/9/26,,,,,,,,1079156.777,3343975.223,2756313.976,3960956.384,5166879.966,6481397.32,8111456.179,future
12/10/26,,,,,,,,1031336.111,3230026.012,2660963.889,3763453.981,4910893.422,6260423.732,7744957.818,future
